Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_per_Hectare,Revenue_per_Hectare,Cost_per_Hectare,Calculated_Production,Production_Error,Calculated_Profit,Profit_Error,Agricultural_Performance_Index
SF11779,Telangana,Indore,Cotton,Kharif,5.8,1054.6,34.9,83.8,6.5,7.01,38.0,59.2,39.2,83.2,Sprinkler,117.0,5.27,0.76,1.4,8.12,73565,323241,597348,274107,4850,1.674,68.8,47259.8275862069,102991.03448275862,55731.206896551725,8.12,0.0,274107,0,0.12771233947843194
SF11780,Maharashtra,Warangal,Sugarcane,Rabi,8.33,374.5,23.2,47.0,6.2,6.54,29.3,132.8,56.9,105.4,Drip,224.5,4.22,0.7,55.17,459.57,4026,575397,1850229,1274832,13001,35.349,32.2,153041.05642256903,222116.32653061225,69075.27010804322,459.5661,0.003899999999987358,1274832,0,0.5219926680765146
SF11781,Gujarat,Raichur,Chilli,Rabi,7.09,395.1,21.3,63.2,7.7,6.57,23.4,104.2,71.0,65.4,Flood,133.6,1.55,0.89,2.09,14.82,91633,454833,1358001,903168,6164,2.404,47.2,127386.17771509168,191537.51763046545,64151.33991537377,14.8181,0.001900000000000901,903168,0,0.22538620771218024
SF11782,Telangana,Raichur,Wheat,Rabi,11.94,414.4,25.5,81.3,6.5,6.72,30.7,163.9,39.8,75.7,Flood,197.7,5.42,0.83,2.67,31.88,20400,769179,650352,-118827,9026,3.532,52.8,-9952.010050251256,54468.34170854271,64420.35175879397,31.8798,0.00019999999999953388,-118827,0,0.16604674259209215
SF11783,Telangana,Ludhiana,Groundnut,Zaid,7.58,465.8,29.4,55.9,8.5,6.12,8.0,82.1,45.1,124.1,Flood,253.5,3.37,0.94,1.05,7.96,51445,508029,409502,-98527,4241,1.877,50.7,-12998.284960422163,54024.010554089706,67022.29551451188,7.9590000000000005,0.0009999999999994458,-98527,0,0.16405222695292374
SF11784,Andhra Pradesh,Nalgonda,Rice,Kharif,13.87,886.0,25.9,66.8,7.6,6.45,24.0,121.8,77.4,65.3,Flood,178.2,5.12,0.81,4.2,58.25,16940,700751,986755,286004,24058,2.421,57.0,20620.331651045424,71143.11463590483,50522.78298485941,58.254,-0.003999999999997783,286004,0,0.17269295311709185
SF11785,Tamil Nadu,Nashik,Groundnut,Kharif,3.46,313.2,30.0,75.5,6.8,7.02,23.5,144.5,71.1,90.7,Sprinkler,146.2,2.91,0.89,1.43,4.95,46833,210522,231823,21301,1644,3.011,62.2,6156.358381502891,67000.86705202312,60844.508670520234,4.9478,0.002200000000000202,21301,0,0.13986734069858967
SF11786,Karnataka,Warangal,Maize,Rabi,6.47,182.6,27.8,51.8,7.7,7.06,20.5,132.4,45.5,34.4,Rainfed,94.3,6.02,0.86,2.12,13.72,14462,365994,198419,-167575,1853,7.404,26.5,-25900.30911901082,30667.542503863988,56567.85162287481,13.7164,0.0036000000000004917,-167575,0,0.25293350065778036
SF11787,Telangana,Rajkot,Maize,Rabi,3.14,80.0,28.2,56.2,8.6,7.26,21.1,154.6,52.7,46.8,Flood,193.1,6.65,0.82,1.98,6.22,21988,217275,136765,-80510,2101,2.96,32.9,-25640.12738853503,43555.732484076434,69195.85987261146,6.2172,0.0027999999999996916,-80510,0,0.22362857759775734
SF11788,Maharashtra,Krishna,Rice,Rabi,1.32,86.5,22.4,59.2,8.7,6.79,24.0,91.4,67.1,73.8,Flood,128.2,5.47,0.86,2.03,2.68,22892,91481,61351,-30130,2024,1.324,40.3,-22825.757575757576,46478.030303030304,69303.78787878787,2.6795999999999998,0.00040000000000040004,-30130,0,0.1989158897205004
SF11789,Andhra Pradesh,Rajkot,Chilli,Kharif,7.7,728.5,33.0,74.9,6.9,8.38,37.7,149.1,51.6,150.6,Drip,310.7,4.44,0.97,0.3,2.31,98503,559500,227542,-331958,3492,0.662,52.7,-43111.42857142857,29550.909090909092,72662.33766233765,2.31,0.0,-331958,0,0.14154782934032997
SF11790,Andhra Pradesh,Raichur,Cotton,Kharif,0.79,1058.2,26.7,60.9,7.5,6.57,31.3,138.8,15.0,57.0,Sprinkler,198.4,7.61,0.78,1.7,1.34,82716,55125,110839,55714,517,2.592,56.3,70524.05063291139,140302.5316455696,69778.48101265823,1.343,-0.0029999999999998916,55714,0,0.15840399877410374
SF11791,Tamil Nadu,Nashik,Maize,Kharif,1.37,954.5,22.9,63.0,7.1,6.99,35.9,152.6,65.8,123.5,Sprinkler,215.1,3.38,0.68,4.3,5.89,19789,91147,116557,25410,796,7.399,53.8,18547.44525547445,85078.10218978101,66530.65693430656,5.891,-0.001000000000000334,25410,0,0.1859529127980459
SF11792,Andhra Pradesh,Indore,Wheat,Rabi,8.76,259.1,24.2,50.3,7.0,5.99,29.2,108.7,85.3,143.9,Flood,205.6,5.55,0.95,1.34,11.74,28747,571984,337490,-234494,5686,2.065,28.0,-26768.721461187215,38526.25570776256,65294.97716894977,11.7384,0.0015999999999998238,-234494,0,0.22666281873064034
SF11793,Karnataka,Ludhiana,Chilli,Kharif,14.43,1163.8,27.8,82.9,8.4,6.67,31.6,144.0,55.1,70.3,Flood,270.9,2.04,0.89,2.08,30.01,104534,1000485,3137065,2136580,11614,2.584,76.9,148065.14206514208,217398.82189882192,69333.67983367984,30.014400000000002,-0.004400000000000404,2136580,0,0.19490688687893057
SF11794,Telangana,Indore,Cotton,Zaid,5.27,157.7,32.3,54.6,6.6,7.11,19.0,131.2,46.4,73.1,Flood,264.9,2.37,0.68,0.87,4.58,65217,391790,298694,-93096,4825,0.949,55.0,-17665.275142314993,56678.178368121444,74343.45351043643,4.584899999999999,-0.004899999999999238,-93096,0,0.14813532413056665
SF11795,Gujarat,Nalgonda,Cotton,Kharif,13.86,608.5,30.4,69.5,5.9,6.66,23.8,107.5,59.6,47.1,Drip,131.3,0.8,0.77,2.09,28.97,55260,777753,1600882,823129,8869,3.266,58.5,59388.81673881674,115503.7518037518,56114.93506493507,28.967399999999998,0.002600000000001046,823129,0,0.19069031764078737
SF11796,Karnataka,Krishna,Cotton,Zaid,6.9,269.1,31.6,38.2,8.1,7.35,30.9,69.7,67.5,100.4,Rainfed,192.8,5.8,0.73,0.64,4.42,80141,410519,354223,-56296,2866,1.542,30.3,-8158.840579710144,51336.666666666664,59495.50724637681,4.416,0.0039999999999995595,-56296,0,0.22474217814281888
SF11797,Maharashtra,Nashik,Groundnut,Kharif,5.98,1319.6,25.9,70.1,4.4,8.37,28.7,112.7,73.5,109.4,Flood,94.0,4.86,0.82,0.3,1.79,56821,310065,101710,-208355,4662,0.384,55.3,-34841.97324414716,17008.361204013378,51850.33444816053,1.794,-0.0040000000000000036,-208355,0,0.13868818258263427
SF11798,Telangana,Nashik,Cotton,Kharif,12.96,906.1,25.2,62.8,6.8,6.24,37.2,128.3,60.3,58.2,Drip,220.6,5.49,0.68,1.32,17.11,70116,895809,1199685,303876,8356,2.048,59.1,23447.22222222222,92568.28703703704,69121.06481481482,17.107200000000002,0.002799999999997027,303876,0,0.15897899251177422
SF11799,Madhya Pradesh,Krishna,Rice,Rabi,2.31,596.9,22.6,76.9,5.8,6.91,14.9,97.4,67.6,86.1,Drip,121.3,2.19,0.97,4.17,9.63,23556,143765,226844,83079,3000,3.21,58.2,35964.93506493507,98200.8658008658,62235.930735930735,9.6327,-0.0026999999999990365,83079,0,0.1620625142748754
SF11800,Karnataka,Erode,Cotton,Kharif,11.02,954.9,29.7,66.6,6.3,6.73,31.0,105.1,67.5,101.5,Rainfed,279.0,6.18,0.84,1.84,20.28,67187,854696,1362552,507856,3960,5.121,50.0,46084.93647912886,123643.55716878403,77558.62068965517,20.2768,0.0031999999999996476,507856,0,0.20652921714736272
SF11801,Tamil Nadu,Erode,Cotton,Kharif,6.69,1125.9,30.4,76.8,8.3,6.95,33.0,76.2,45.2,118.9,Rainfed,185.5,4.18,0.72,1.14,7.63,69650,426321,531430,105109,2839,2.688,60.1,15711.360239162928,79436.47234678625,63725.11210762332,7.6266,0.0034000000000000696,105109,0,0.14829991371916823
SF11802,Gujarat,Indore,Pulses,Kharif,5.84,477.5,30.6,63.2,6.4,5.44,23.6,71.3,58.0,136.9,Drip,160.3,3.16,0.8,0.3,1.75,71006,377889,124260,-253629,1882,0.93,47.3,-43429.62328767123,21277.397260273974,64707.020547945205,1.752,-0.0020000000000000018,-253629,0,0.16212967736314704
SF11803,Telangana,Indore,Sugarcane,Kharif,7.38,903.8,33.5,86.7,6.0,7.01,35.1,132.1,63.0,84.7,Rainfed,250.9,7.5,0.78,45.17,333.35,3650,456033,1216728,760695,8656,38.511,49.6,103075.20325203252,164868.29268292684,61793.08943089431,333.3546,-0.004599999999982174,760695,0,0.43139030843194504
SF11804,Telangana,Nalgonda,Wheat,Kharif,2.08,941.3,30.8,60.1,5.1,6.94,30.6,171.9,55.5,83.7,Drip,176.4,4.81,0.84,3.57,7.43,26430,128965,196375,67410,1149,6.466,52.8,32408.653846153844,94411.05769230769,62002.403846153844,7.4256,0.004399999999999515,67410,0,0.18615759497610945
SF11805,Andhra Pradesh,Indore,Wheat,Zaid,12.75,254.0,30.5,50.9,8.4,7.88,18.5,106.9,52.0,117.1,Sprinkler,178.7,6.64,0.88,0.4,5.1,23902,727452,121900,-605552,6395,0.797,23.1,-47494.27450980392,9560.78431372549,57055.05882352941,5.1000000000000005,-8.881784197001252e-16,-605552,0,0.2176690314078794
SF11806,Tamil Nadu,Guntur,Chilli,Kharif,13.67,899.9,36.8,64.6,6.1,5.86,30.4,122.0,60.4,112.3,Flood,155.7,7.12,0.87,0.7,9.57,93053,1107177,890517,-216660,11563,0.828,51.1,-15849.305047549378,65143.89173372348,80993.19678127285,9.568999999999999,0.0010000000000012221,-216660,0,0.15319811960584245
SF11807,Andhra Pradesh,Krishna,Maize,Zaid,7.97,99.2,28.0,56.5,9.1,6.52,21.4,136.6,35.5,73.3,Rainfed,218.8,6.98,0.86,2.01,16.02,22984,642758,368204,-274554,2183,7.339,19.1,-34448.43161856964,46198.74529485571,80647.17691342534,16.019699999999997,0.00030000000000285354,-274554,0,0.2695223080056843
SF11808,Tamil Nadu,Nalgonda,Groundnut,Kharif,6.12,850.5,30.4,64.9,6.6,8.17,21.2,83.4,41.9,93.1,Sprinkler,193.3,4.97,0.65,0.3,1.84,57858,428657,106459,-322198,2883,0.638,62.2,-52646.73202614379,17395.261437908495,70041.99346405228,1.8359999999999999,0.004000000000000226,-322198,0,0.11361983482585485
SF11809,Karnataka,Nalgonda,Sugarcane,Zaid,7.22,393.2,31.3,59.3,8.8,6.5,22.3,191.3,76.5,112.7,Sprinkler,236.0,1.75,0.72,57.04,411.83,3927,474477,1617256,1142779,11744,35.067,56.5,158279.63988919667,223996.675900277,65717.03601108033,411.8288,0.0011999999999829924,1142779,0,0.4471685332891874
SF11810,Punjab,Nashik,Rice,Kharif,3.43,675.5,29.9,70.9,6.2,6.81,36.3,98.4,63.6,93.1,Rainfed,46.0,3.25,0.85,3.61,12.38,19611,154852,242784,87932,2836,4.365,66.3,25636.15160349854,70782.50728862973,45146.355685131195,12.3823,-0.0022999999999999687,87932,0,0.14039312781941682
SF11811,Karnataka,Ludhiana,Maize,Zaid,9.18,412.7,33.8,59.5,7.9,6.57,19.9,95.4,51.1,98.6,Rainfed,174.4,9.39,1.0,2.28,20.93,20054,660706,419730,-240976,2913,7.185,32.6,-26250.108932461873,45722.222222222226,71972.3311546841,20.9304,-0.00039999999999906777,-240976,0,0.23104474826403248
SF11812,Telangana,Ludhiana,Sugarcane,Kharif,5.59,1090.3,29.0,72.8,8.4,6.02,37.5,155.8,54.9,108.8,Rainfed,223.5,7.41,0.69,29.43,164.51,3223,438360,530216,91856,5950,27.649,49.8,16432.200357781752,94850.80500894455,78418.6046511628,164.5137,-0.0037000000000091404,91856,0,0.3266325637897456
SF11813,Tamil Nadu,Raichur,Pulses,Rabi,12.1,633.7,21.3,60.9,8.2,7.0,19.0,138.9,81.3,79.2,Sprinkler,152.8,6.95,0.79,1.26,15.25,75814,722852,1156164,433312,4687,3.254,31.6,35810.909090909096,95550.74380165289,59739.8347107438,15.246,0.0039999999999995595,433312,0,0.2505899709950631
SF11814,Madhya Pradesh,Warangal,Rice,Kharif,10.89,540.0,30.7,76.0,9.5,7.07,35.6,157.5,110.8,98.1,Rainfed,289.0,3.34,0.66,3.02,32.89,19623,804188,645400,-158788,9161,3.59,40.6,-14581.083562901744,59265.3810835629,73846.46464646464,32.8878,0.002200000000001978,-158788,0,0.2015844540202555
SF11815,Karnataka,Nashik,Rice,Kharif,9.97,789.0,24.6,72.2,5.9,7.05,29.7,72.3,87.4,89.1,Drip,229.8,3.12,0.78,3.35,33.4,22160,819414,740144,-79270,11623,2.874,69.2,-7950.852557673019,74237.111334002,82187.96389167503,33.3995,0.000499999999995282,-79270,0,0.11863839679930613
SF11816,Madhya Pradesh,Nalgonda,Pulses,Rabi,0.91,417.5,21.5,53.6,7.3,5.86,29.1,153.5,53.1,84.1,Flood,192.3,4.8,0.69,0.39,0.35,79127,61651,27694,-33957,456,0.768,45.7,-37315.38461538462,30432.967032967033,67748.35164835164,0.35490000000000005,-0.004900000000000071,-33957,0,0.17684836887082928
SF11817,Andhra Pradesh,Raichur,Chilli,Zaid,10.47,260.0,31.6,37.9,8.7,5.75,22.6,44.6,43.1,90.2,Drip,215.4,7.31,0.95,0.49,5.13,88628,752035,454662,-297373,5127,1.001,33.9,-28402.387774594077,43425.214899713465,71827.60267430753,5.1303,-0.000300000000000189,-297373,0,0.20071208541350916
SF11818,Tamil Nadu,Nashik,Chilli,Kharif,0.7,1025.5,23.2,69.0,6.9,7.31,34.2,181.9,59.7,150.4,Rainfed,276.9,6.74,0.8,1.32,0.92,93063,46277,85618,39341,235,3.915,42.5,56201.42857142857,122311.42857142858,66110.0,0.9239999999999999,-0.0039999999999998925,39341,0,0.20197384364361415
SF11819,Punjab,Nashik,Rice,Kharif,11.09,1148.4,26.7,69.3,8.6,7.01,35.1,78.6,35.0,30.0,Flood,182.0,2.61,0.83,2.35,26.06,20250,657211,527715,-129496,21180,1.23,73.7,-11676.82596934175,47584.761045987376,59261.587015329125,26.061500000000002,-0.0015000000000036096,-129496,0,0.09525804913368816
SF11820,Karnataka,Raichur,Pulses,Rabi,6.3,250.6,22.6,56.9,8.5,7.32,25.6,79.1,57.1,52.2,Drip,112.0,4.6,0.97,0.59,3.72,71259,350280,265083,-85197,1836,2.026,41.5,-13523.333333333334,42076.666666666664,55600.0,3.7169999999999996,0.0030000000000005578,-85197,0,0.19141755665015728
SF11821,Gujarat,Ludhiana,Pulses,Kharif,6.7,1132.3,27.3,55.2,7.0,6.99,25.3,127.4,73.1,85.9,Drip,223.2,2.01,0.89,1.24,8.31,67826,525717,563634,37917,2192,3.791,61.5,5659.253731343283,84124.4776119403,78465.22388059701,8.308,0.002000000000000668,37917,0,0.14470559017186416
SF11822,Gujarat,Raichur,Wheat,Rabi,7.62,209.0,23.1,70.4,8.1,6.8,28.8,105.0,66.9,136.3,Rainfed,201.9,6.09,0.85,1.8,13.72,21355,536908,292991,-243917,2186,6.276,36.9,-32010.10498687664,38450.2624671916,70460.36745406824,13.716000000000001,0.0039999999999995595,-243917,0,0.2140557767044095
SF11823,Maharashtra,Indore,Sugarcane,Kharif,11.42,726.0,31.1,75.4,7.1,6.44,34.6,131.2,39.7,67.9,Flood,222.2,2.63,0.81,70.82,808.76,3351,853338,2710155,1856817,28388,28.49,62.8,162593.43257443083,237316.54991243433,74723.1173380035,808.7643999999999,-0.004399999999918691,1856817,0,0.4750935097664397
SF11824,Karnataka,Guntur,Chilli,Rabi,8.46,308.4,21.4,61.0,7.0,6.66,33.3,94.5,77.5,116.5,Flood,134.2,1.32,0.68,1.62,13.71,111870,504184,1533738,1029554,5986,2.29,40.0,121696.6903073286,181292.90780141842,59596.217494089826,13.705200000000003,0.004799999999997695,1029554,0,0.2512105821023546
SF11825,Telangana,Nalgonda,Wheat,Kharif,8.5,648.7,24.8,90.3,6.2,6.39,40.6,124.7,76.7,90.0,Flood,196.2,3.61,0.88,3.19,27.12,24084,538955,653158,114203,6075,4.464,65.2,13435.64705882353,76842.11764705883,63406.470588235294,27.115,0.005000000000002558,114203,0,0.1441676161832002
SF11826,Tamil Nadu,Rajkot,Chilli,Rabi,8.19,615.3,23.6,74.5,7.7,7.15,23.8,134.1,65.7,82.4,Rainfed,178.1,6.29,0.68,1.86,15.23,92765,496662,1412811,916149,2473,6.159,43.2,111861.90476190476,172504.39560439563,60642.49084249084,15.2334,-0.0033999999999991815,916149,0,0.2491252922492353
SF11827,Tamil Nadu,Guntur,Pulses,Rabi,2.17,308.2,24.3,56.7,7.3,5.77,31.3,125.9,65.4,84.7,Flood,180.5,3.82,0.93,0.42,0.91,82482,145024,75059,-69965,1217,0.748,43.1,-32241.93548387097,34589.400921658984,66831.33640552996,0.9114,-0.0013999999999999568,-69965,0,0.18292905518253932
SF11828,Maharashtra,Krishna,Wheat,Kharif,9.33,561.5,28.0,72.8,6.4,7.12,25.9,61.7,78.9,129.5,Flood,118.2,5.27,0.65,3.08,28.74,22777,507026,654611,147585,6130,4.688,44.4,15818.327974276528,70161.95069667738,54343.622722400854,28.7364,0.0035999999999987153,147585,0,0.20813285373821705
SF11829,Tamil Nadu,Ludhiana,Sugarcane,Kharif,1.42,916.4,25.4,76.6,7.3,6.18,32.0,139.3,65.2,124.4,Sprinkler,187.2,5.09,0.77,62.41,88.62,3682,104569,326299,221730,2517,35.209,45.2,156147.88732394367,229788.02816901408,73640.14084507043,88.62219999999999,-0.0021999999999877673,221730,0,0.45163667985356126
SF11830,Gujarat,Krishna,Sugarcane,Rabi,9.26,496.4,20.5,66.2,5.5,5.66,29.1,111.2,63.1,78.7,Sprinkler,112.1,5.81,0.79,19.22,177.98,3487,592275,620616,28341,15749,11.301,37.3,3060.583153347732,67021.16630669546,63960.58315334773,177.97719999999998,0.0028000000000076852,28341,0,0.2843797738812608
SF11831,Madhya Pradesh,Nalgonda,Pulses,Zaid,2.67,158.4,29.7,49.3,9.3,6.91,17.4,126.3,74.2,107.6,Flood,146.5,4.04,0.91,0.88,2.35,75606,150519,177674,27155,1165,2.017,37.9,10170.411985018727,66544.56928838951,56374.15730337079,2.3496,0.00039999999999995595,27155,0,0.20806895970888914
SF11832,Punjab,Ludhiana,Rice,Kharif,10.04,794.9,22.1,78.2,6.6,6.39,26.4,127.7,50.0,108.3,Rainfed,134.2,6.67,0.91,2.72,27.31,19180,687905,523806,-164099,8162,3.346,44.8,-16344.5219123506,52171.91235059762,68516.43426294821,27.308799999999998,0.001200000000000756,-164099,0,0.18731480245073498
SF11833,Gujarat,Rajkot,Maize,Rabi,10.22,269.4,27.6,53.4,8.7,5.49,27.7,110.3,47.4,106.2,Drip,171.9,4.3,0.83,0.78,7.97,20301,716596,161799,-554797,4907,1.624,30.3,-54285.420743639916,15831.604696673188,70117.02544031311,7.9716000000000005,-0.001600000000000712,-554797,0,0.20211470882378432
SF11834,Madhya Pradesh,Ludhiana,Groundnut,Rabi,3.98,244.7,24.5,78.4,6.5,5.34,23.3,128.4,46.2,104.1,Sprinkler,273.9,5.83,0.79,0.3,1.19,56235,308269,66920,-241349,2015,0.591,41.1,-60640.452261306535,16814.070351758794,77454.52261306533,1.194,-0.0040000000000000036,-241349,0,0.18011248720403963
SF11835,Telangana,Ludhiana,Groundnut,Rabi,8.0,465.1,24.3,68.7,8.2,6.97,18.0,132.0,54.5,100.7,Sprinkler,197.7,8.62,0.88,1.6,12.8,53619,538378,686323,147945,4230,3.026,45.3,18493.125,85790.375,67297.25,12.8,0.0,147945,0,0.1965939805263675
SF11836,Andhra Pradesh,Rajkot,Rice,Kharif,11.82,451.2,24.3,61.4,6.0,6.8,30.3,81.7,58.3,140.0,Flood,172.1,8.52,0.72,3.72,43.97,17967,795221,790009,-5212,24440,1.799,33.2,-440.94754653130286,66836.63282571912,67277.58037225042,43.970400000000005,-0.0004000000000061732,-5212,0,0.22690123688347888
SF11837,Andhra Pradesh,Krishna,Chilli,Zaid,13.98,191.4,29.1,47.1,8.6,7.44,20.3,43.1,59.2,71.0,Drip,147.5,0.5,0.99,0.79,11.04,89710,816173,990398,174225,8441,1.308,47.0,12462.44635193133,70843.91988555079,58381.47353361946,11.0442,-0.00420000000000087,174225,0,0.1853596100935611
SF11838,Tamil Nadu,Ludhiana,Chilli,Kharif,12.06,993.0,30.8,78.1,5.7,6.73,28.3,133.2,80.1,143.7,Drip,148.5,6.89,0.68,2.59,31.24,102621,839705,3205880,2366175,6341,4.927,40.5,196200.2487562189,265827.5290215589,69627.28026533997,31.2354,0.0045999999999999375,2366175,0,0.32268208711410434
SF11839,Karnataka,Rajkot,Wheat,Zaid,13.2,343.8,27.6,45.7,8.8,6.52,25.0,72.9,76.4,108.0,Rainfed,151.5,6.64,0.76,1.97,26.0,24809,833889,645034,-188855,3377,7.699,32.5,-14307.19696969697,48866.21212121213,63173.409090909096,26.003999999999998,-0.003999999999997783,-188855,0,0.23461837425264714
SF11840,Punjab,Nalgonda,Wheat,Rabi,14.72,326.0,27.3,69.7,6.6,5.98,27.3,108.1,80.9,62.3,Sprinkler,131.7,4.5,0.86,1.67,24.58,25418,756327,624774,-131553,8032,3.06,30.2,-8937.024456521738,42443.885869565216,51380.91032608695,24.5824,-0.002400000000001512,-131553,0,0.2288427431120461
SF11841,Gujarat,Guntur,Pulses,Kharif,12.6,1122.6,28.6,67.8,4.9,8.03,36.2,148.2,53.5,137.6,Rainfed,200.1,8.79,0.86,0.3,3.78,78449,864129,296537,-567592,2612,1.447,46.1,-45046.98412698413,23534.68253968254,68581.66666666667,3.78,0.0,-567592,0,0.15269666160450046
SF11842,Madhya Pradesh,Erode,Rice,Kharif,10.82,973.8,31.8,70.0,8.8,6.86,28.6,111.5,51.2,118.1,Drip,133.4,4.15,0.87,3.87,41.87,19241,735536,805621,70085,13712,3.054,59.7,6477.356746765249,74456.65434380776,67979.29759704252,41.873400000000004,-0.003400000000006287,70085,0,0.15575627245512214
SF11843,Tamil Nadu,Guntur,Groundnut,Rabi,9.12,341.6,24.0,42.7,7.7,6.19,20.0,126.1,66.3,55.9,Rainfed,126.9,7.24,0.75,1.1,10.03,51156,513283,513095,-188,2129,4.711,40.8,-20.6140350877193,56260.41666666667,56281.03070175439,10.032,-0.002000000000000668,-188,0,0.20715145008744806
SF11844,Punjab,Ludhiana,Cotton,Rabi,5.46,517.2,24.6,56.6,7.9,6.16,23.0,174.4,93.4,107.4,Drip,140.3,4.52,0.71,1.41,7.7,56960,321019,438592,117573,4080,1.887,32.4,21533.516483516483,80328.20512820513,58794.68864468864,7.6986,0.00140000000000029,117573,0,0.22957323116475306
SF11845,Madhya Pradesh,Ludhiana,Wheat,Rabi,7.08,504.5,26.6,68.7,7.7,7.09,22.6,122.0,55.6,58.9,Sprinkler,228.1,7.48,0.89,3.18,22.51,27091,484345,609818,125473,4121,5.462,28.2,17722.175141242937,86132.48587570622,68410.31073446327,22.514400000000002,-0.004400000000000404,125473,0,0.2580502585721305
SF11846,Punjab,Indore,Maize,Zaid,10.78,609.0,31.6,44.4,8.4,6.89,26.5,71.6,61.8,113.0,Sprinkler,400.0,5.23,0.92,3.62,39.02,20736,981651,809119,-172532,6221,6.272,44.0,-16004.823747680892,75057.4211502783,91062.24489795919,39.0236,-0.0035999999999987153,-172532,0,0.20071244252519974
SF11847,Gujarat,Indore,Pulses,Rabi,2.88,386.9,24.1,57.0,10.5,5.83,29.0,181.5,68.6,135.4,Drip,160.9,5.49,0.73,0.53,1.53,72741,193767,111294,-82473,905,1.691,38.3,-28636.458333333336,38643.75,67280.20833333334,1.5264,0.0036000000000000476,-82473,0,0.19988007331211516
SF11848,Maharashtra,Nashik,Maize,Kharif,7.8,1033.9,29.9,56.7,6.5,7.03,27.0,137.7,70.6,30.0,Sprinkler,56.0,5.89,0.77,4.0,31.2,22665,524319,707148,182829,4085,7.638,66.6,23439.615384615387,90660.0,67220.38461538461,31.2,0.0,182829,0,0.1551566866016702
SF11849,Gujarat,Nalgonda,Maize,Kharif,2.44,844.2,33.0,78.7,7.0,6.91,33.5,129.2,37.4,109.5,Flood,212.7,1.67,0.69,3.89,9.49,18348,149821,174123,24302,1916,4.953,68.4,9959.83606557377,71361.88524590163,61402.04918032787,9.4916,-0.0015999999999998238,24302,0,0.13370776728897404
SF11850,Tamil Nadu,Ludhiana,Cotton,Kharif,13.27,690.5,32.9,82.7,8.0,7.31,27.8,126.7,70.9,124.0,Sprinkler,253.1,7.09,0.95,1.44,19.11,69629,882125,1330610,448485,9804,1.949,63.4,33796.910324039185,100272.04220045215,66475.13187641297,19.1088,0.001200000000000756,448485,0,0.1528910466223054
SF11851,Andhra Pradesh,Guntur,Cotton,Rabi,14.93,88.2,28.5,56.6,7.7,7.1,26.7,133.4,68.4,100.3,Drip,58.5,7.88,0.76,1.35,20.16,67730,793458,1365437,571979,12354,1.632,23.4,38310.71667782987,91455.92766242466,53145.21098459478,20.1555,0.0045000000000001705,571979,0,0.2766182984603451
SF11852,Andhra Pradesh,Nalgonda,Maize,Zaid,1.7,621.6,30.3,58.7,8.2,6.52,11.1,145.7,53.5,141.0,Drip,226.4,4.79,0.95,4.44,7.55,20084,125373,151634,26261,908,8.315,51.7,15447.64705882353,89196.4705882353,73748.82352941176,7.548,0.0019999999999997797,26261,0,0.19547061204396302
SF11853,Telangana,Nalgonda,Groundnut,Rabi,14.68,360.7,25.1,49.5,9.2,6.3,24.7,110.0,33.7,67.0,Flood,175.0,8.32,0.85,1.32,19.38,58166,950791,1127257,176466,8624,2.247,22.5,12020.844686648501,76788.62397820163,64767.77929155313,19.3776,0.0023999999999979593,176466,0,0.262724399171833
SF11854,Madhya Pradesh,Guntur,Wheat,Rabi,3.88,433.4,29.2,45.1,7.7,6.36,26.8,71.6,77.3,123.2,Sprinkler,205.2,3.66,0.98,2.91,11.29,26006,301109,293608,-7501,2149,5.254,40.1,-1933.2474226804125,75672.16494845362,77605.41237113402,11.2908,-0.0008000000000016882,-7501,0,0.2150744773743059
SF11855,Karnataka,Guntur,Groundnut,Kharif,6.16,588.5,27.2,61.1,7.8,6.89,34.6,133.4,74.4,127.4,Rainfed,190.7,3.26,0.86,2.26,13.92,58672,344173,816714,472541,1618,8.603,51.9,76711.2012987013,132583.44155844155,55872.24025974026,13.9216,-0.0015999999999998238,472541,0,0.21118715815888223
SF11856,Madhya Pradesh,Ludhiana,Rice,Kharif,14.67,977.0,26.7,75.8,9.0,5.58,37.4,45.2,16.1,60.7,Drip,133.2,6.27,0.96,0.67,9.83,25643,921710,252071,-669639,22079,0.445,67.1,-45646.83026584867,17182.753919563736,62829.58418541241,9.8289,0.0010999999999992127,-669639,0,0.08313679020029872
SF11857,Tamil Nadu,Warangal,Cotton,Kharif,3.23,929.8,28.1,56.1,5.5,7.65,35.0,169.8,74.8,90.4,Flood,162.4,2.98,0.72,0.69,2.23,64357,199386,143516,-55870,2861,0.779,56.7,-17297.213622291023,44432.19814241486,61729.41176470588,2.2287,0.0013000000000000789,-55870,0,0.1438261423776941
